,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain
411,678,1,26,3,0.0,2,1,0,4989.33,0,1,0,0
412,753,1,44,3,138076.47,1,1,0,15523.09,1,0,1,0
413,776,1,38,5,112281.7,1,0,1,89893.6,0,0,1,0
414,708,0,41,5,0.0,1,0,1,157003.99,0,0,0,1
415,741,1,40,4,104784.23,1,1,0,135163.76,1,0,0,1
416,716,0,23,2,94464.81,2,0,1,185900.88,0,1,0,0
417,530,1,39,2,0.0,2,1,0,197923.05,0,1,0,0
418,612,1,46,9,161450.03,1,1,1,96961.0,1,0,1,0
419,682,1,48,1,138778.15,1,0,1,168840.23,0,1,0,0
420,641,0,40,9,0.0,1,0,0,151648.66,1,1,0,0
421,643,1,33,4,0.0,2,1,1,152992.04,0,1,0,0
422,775,1,28,9,111167.7,1,1,0,149331.01,0,1,0,0
423,498,1,37,8,108432.88,2,1,1,14865.05,0,0,1,0
424,651,1,31,7,138008.06,2,1,0,129912.74,0,0,1,0
425,711,0,28,8,0.0,2,0,0,105159.89,0,1,0,0
426,689,1,26,4,120727.97,1,0,1,149073.88,0,0,1,0
427,730,0,43,1,103960.38,1,1,1,193650.16,0,0,0,1
428,700,1,26,4,119009.57,1,1,0,141926.43,0,1,0,0
429,437,1,28,2,109161.25,1,1,0,152987.42,0,0,0,1
430,704,0,40,6,95452.89,1,0,1,179964.55,0,1,0,0
431,645,1,49,2,0.0,2,0,0,10023.15,0,0,0,1
432,739,1,40,5,149131.03,3,1,1,60036.99,1,0,1,0
433,812,0,24,1,92476.88,1,0,0,83247.14,0,0,0,1
434,662,1,37,5,94901.09,1,1,1,48233.75,0,0,0,1
435,407,1,37,1,0.0,1,1,1,49161.12,1,0,0,1
436,589,1,34,6,0.0,2,1,1,177896.92,0,1,0,0
437,527,0,46,10,131414.76,1,1,0,54947.51,0,0,0,1
438,738,0,40,6,114940.67,2,1,1,194895.57,1,0,1,0
439,850,0,45,4,114347.85,2,1,1,109089.04,0,0,0,1
440,573,0,30,6,0.0,2,1,0,66190.21,0,1,0,0
441,697,1,43,8,103409.16,1,1,0,66893.28,1,0,1,0
442,668,1,34,5,80242.37,2,0,0,56780.97,0,0,1,0
443,658,0,44,6,148481.09,1,1,0,130529.13,0,1,0,0
444,772,1,43,6,0.0,2,1,1,57675.88,0,1,0,0
445,502,1,33,7,0.0,2,0,1,4082.52,0,1,0,0
446,647,0,29,0,98263.46,2,1,0,164717.95,0,1,0,0
447,591,1,33,9,131765.72,1,1,0,118782.06,0,1,0,0
448,694,0,38,5,195926.39,1,1,1,85522.84,0,1,0,0
449,698,1,52,10,107304.39,3,1,0,28806.32,1,0,1,0
450,531,1,31,2,118899.45,2,0,0,41409.36,0,0,0,1
451,753,0,35,5,82453.96,2,0,0,18254.75,0,0,1,0
452,484,0,50,2,90408.16,2,0,0,48170.57,0,1,0,0
453,765,0,46,8,119492.88,2,0,1,166896.01,1,0,1,0
454,473,0,35,7,131504.73,1,1,0,189560.43,0,0,1,0
455,749,1,42,2,56726.83,2,0,1,185543.35,0,1,0,0
456,710,1,62,3,131078.42,2,1,0,119348.76,1,0,0,1
457,709,0,37,8,0.0,3,1,0,71738.56,0,0,0,1
458,510,1,32,9,103324.78,1,1,1,46127.7,0,1,0,0
459,757,0,34,1,129398.01,2,0,0,44965.44,0,0,1,0
460,669,0,47,9,61196.54,1,1,0,58170.24,0,1,0,0
461,675,1,32,1,0.0,3,1,0,85901.09,0,1,0,0
462,651,0,37,10,117791.06,2,1,1,75837.58,0,0,1,0
463,435,1,44,3,151739.65,1,1,0,167461.5,0,0,1,0
464,697,1,40,4,0.0,2,0,1,26543.28,0,1,0,0
465,738,1,49,3,0.0,3,1,1,65066.48,1,0,0,1
466,637,0,38,3,104339.56,1,0,0,119882.86,0,1,0,0
467,598,1,47,2,0.0,2,1,1,186116.54,0,1,0,0
468,659,0,38,3,0.0,2,1,0,158553.1,0,1,0,0
469,636,1,36,6,96643.32,1,0,0,182059.28,0,0,1,0
470,718,1,48,9,0.0,2,1,1,72105.63,0,1,0,0
471,605,1,41,5,103154.66,1,0,0,143203.78,0,0,0,1
472,597,0,41,4,145809.53,2,1,1,52319.26,0,1,0,0
473,729,0,34,9,53299.96,2,1,1,42855.97,0,0,0,1
474,769,0,25,10,0.0,2,0,0,187925.75,0,1,0,0
475,419,0,27,2,121580.42,1,0,1,134720.51,0,0,0,1
476,711,1,64,4,0.0,2,1,1,3185.67,0,1,0,0
477,618,1,39,2,91068.56,1,1,0,26578.69,0,1,0,0
478,696,1,52,6,139781.06,1,1,0,27445.4,1,1,0,0
479,468,0,32,8,137649.47,1,0,0,198714.29,0,1,0,0
480,802,1,31,1,125013.72,1,1,1,187658.09,0,0,1,0
481,600,0,27,3,0.0,2,0,1,125698.97,0,1,0,0
482,453,0,42,5,0.0,3,1,0,83008.49,1,0,0,1
483,713,1,36,8,133889.35,1,1,1,143265.65,0,1,0,0
484,600,1,53,7,106261.63,1,1,0,93629.66,1,0,1,0
485,704,1,39,5,0.0,1,1,0,6416.92,0,1,0,0
486,578,1,28,4,0.0,2,0,0,6947.09,0,0,0,1
487,763,1,37,8,0.0,2,1,1,933.38,0,0,0,1
488,632,1,38,1,120599.21,1,1,0,92816.86,0,0,0,1
489,841,1,31,2,0.0,2,1,0,173240.52,0,1,0,0
490,570,1,37,6,0.0,1,1,1,187758.5,0,1,0,0
491,543,0,71,1,104308.77,1,1,1,25650.04,0,1,0,0
492,556,1,40,5,125909.85,1,1,1,95124.4,0,1,0,0
493,573,0,47,8,154543.98,1,1,0,29586.73,0,1,0,0
494,660,0,33,1,0.0,2,0,0,117834.91,0,0,0,1
495,602,0,25,0,0.0,2,1,1,101274.17,0,1,0,0
496,723,0,45,4,0.0,2,1,0,37214.39,0,0,0,1
497,781,1,35,1,0.0,2,0,0,42117.9,0,0,0,1
498,757,1,57,3,89079.41,1,1,1,53179.21,1,1,0,0
499,609,1,26,7,0.0,2,1,0,98463.99,0,1,0,0
500,850,0,35,1,211774.31,1,1,0,188574.12,1,1,0,0
501,645,1,38,1,68079.8,1,0,1,166264.89,0,0,0,1
502,643,0,51,2,105229.53,1,1,0,34967.75,1,1,0,0
503,810,1,32,9,120879.73,2,0,1,78896.59,0,1,0,0
504,682,0,37,8,148580.12,1,1,0,35179.18,0,1,0,0
505,683,1,47,1,0.0,2,1,0,148989.15,0,1,0,0
506,729,0,62,4,140549.4,1,1,0,30990.16,1,1,0,0
507,568,1,40,1,99282.63,1,0,0,134600.94,1,0,1,0
508,596,1,30,6,121345.88,4,1,0,41921.75,1,0,0,1
509,518,1,29,9,125961.74,2,1,0,160303.08,1,0,1,0
510,850,0,33,2,83415.04,1,0,1,74917.64,0,0,1,0
511,591,1,24,6,147360.0,1,1,1,25310.82,0,1,0,0
512,648,0,54,9,120633.42,1,0,0,5924.38,1,1,0,0
513,649,1,41,0,0.0,2,0,1,130567.02,0,1,0,0
514,576,1,41,1,0.0,1,1,1,188274.6,0,1,0,0
515,568,1,26,1,112930.28,2,1,0,22095.73,0,0,1,0
516,768,1,25,6,0.0,2,1,1,21215.67,0,1,0,0
517,628,0,45,8,0.0,2,1,0,193903.06,0,1,0,0
518,578,1,32,4,0.0,2,1,1,141822.8,0,1,0,0
519,565,0,32,9,68067.24,1,1,0,143287.58,0,0,1,0
520,748,0,40,4,0.0,2,1,0,132368.47,0,0,0,1
521,641,1,40,5,102145.13,1,1,1,100637.07,0,0,0,1
522,541,1,36,5,0.0,2,1,0,124795.84,0,1,0,0
523,666,1,74,7,105102.5,1,1,1,46172.47,0,0,1,0
524,736,1,50,9,116309.01,1,1,0,185360.4,1,0,1,0
525,573,1,35,9,134498.54,2,1,1,119924.8,0,0,1,0
526,710,1,22,8,0.0,2,0,0,99645.04,0,0,0,1
527,540,0,31,7,0.0,1,0,1,183051.6,1,1,0,0
528,609,0,53,6,0.0,2,1,1,124218.27,0,1,0,0
529,702,1,40,7,145536.9,1,0,1,135334.24,0,1,0,0
530,548,0,28,8,116755.5,2,1,1,158585.17,1,1,0,0
531,699,0,25,8,0.0,2,1,1,52404.47,0,0,0,1
532,612,1,32,3,121394.42,1,1,0,164081.42,0,1,0,0
533,732,0,29,1,154333.82,1,1,1,138527.56,0,0,1,0
534,584,0,26,0,146286.22,1,1,0,105105.35,0,1,0,0
535,523,1,45,5,0.0,2,1,1,121428.2,0,1,0,0
536,731,1,42,9,101043.63,1,1,1,192175.52,0,0,0,1
537,626,1,38,7,141074.59,1,1,0,52795.56,1,1,0,0
538,593,0,32,3,0.0,2,1,1,151978.36,0,1,0,0
539,654,1,31,5,150593.59,2,1,1,105218.45,0,0,1,0
540,646,0,52,6,111739.4,2,0,1,68367.18,0,0,1,0
541,669,0,42,1,103873.39,1,1,0,148611.52,0,0,1,0
542,629,1,34,1,121151.05,1,0,0,119357.93,0,0,0,1
543,500,1,37,9,125822.21,1,1,0,111698.0,0,0,0,1
544,629,0,44,6,125512.98,2,0,0,79082.76,0,0,0,1
545,601,0,40,3,92055.36,1,0,1,164652.02,1,1,0,0
546,611,1,30,2,104145.65,1,0,0,159629.64,0,1,0,0
547,508,1,44,3,115451.05,2,0,0,67234.33,0,1,0,0
548,568,0,27,1,116320.68,1,0,1,45563.94,0,0,0,1
549,637,0,54,5,0.0,1,0,1,150836.98,0,0,0,1
550,666,0,50,7,109062.28,1,1,1,140136.1,1,0,1,0
551,622,0,46,4,107073.27,2,1,1,30984.59,1,0,0,1
552,839,0,51,3,0.0,1,1,1,69101.23,1,1,0,0
553,569,0,44,4,0.0,2,0,0,134394.78,0,1,0,0
554,528,0,36,1,156948.41,1,1,1,149912.28,1,1,0,0
555,428,0,40,3,129248.11,2,1,0,72876.43,1,0,1,0
556,667,0,38,6,144432.04,1,1,1,73963.17,1,1,0,0
557,633,0,36,6,125130.28,1,0,0,125961.48,0,1,0,0
558,693,0,35,5,124151.09,1,1,0,88705.14,1,1,0,0
559,683,1,39,4,0.0,2,1,0,171716.81,0,1,0,0
560,644,0,39,9,0.0,1,1,0,3740.93,0,1,0,0
561,521,1,35,6,96423.84,1,1,0,10488.44,0,1,0,0
562,591,0,35,2,90194.34,2,1,0,57064.57,0,0,1,0
563,660,1,30,7,146301.31,1,0,0,96847.91,0,1,0,0
564,497,1,41,5,80542.81,1,0,0,88729.22,1,0,1,0
565,556,1,26,4,0.0,1,1,0,195167.38,0,1,0,0
566,724,0,30,9,142475.87,1,1,1,107848.24,0,1,0,0
567,539,1,30,0,0.0,2,1,0,160979.66,0,1,0,0
568,673,1,47,1,183579.54,2,0,1,34047.54,0,0,1,0
569,561,1,37,5,0.0,2,1,0,83093.25,0,1,0,0
570,628,1,32,9,149136.31,2,1,1,16402.11,0,1,0,0
571,850,0,35,9,0.0,2,0,0,25329.48,0,1,0,0
572,413,1,39,1,130969.77,2,1,1,158891.79,0,0,1,0
573,652,1,48,4,59486.31,1,1,0,163944.18,1,1,0,0
574,665,1,52,3,0.0,1,1,0,116137.01,1,1,0,0
575,689,0,55,4,0.0,2,1,1,58442.25,0,0,0,1
576,658,1,50,2,0.0,2,1,0,52137.73,0,0,0,1
577,711,0,81,6,0.0,2,1,1,72276.24,0,1,0,0
578,497,1,41,9,0.0,1,0,0,22074.48,0,1,0,0
579,590,0,51,3,154962.99,3,0,1,191932.27,1,0,0,1
580,811,1,31,7,117799.28,1,1,1,182372.35,0,1,0,0
581,648,0,37,7,138503.51,2,1,0,57215.85,0,0,1,0
582,438,1,38,2,0.0,2,1,0,136859.55,0,1,0,0
583,604,0,53,2,121389.78,1,1,1,48201.64,1,1,0,0
584,645,1,41,7,0.0,1,0,1,28667.56,0,1,0,0
585,430,1,36,1,138992.48,2,0,0,122373.42,0,0,1,0
586,804,0,33,10,138335.96,1,1,1,80483.76,0,0,1,0
587,736,0,24,0,0.0,2,1,0,109355.73,1,1,0,0
588,726,1,30,8,134152.29,1,1,1,147822.44,0,0,0,1
589,434,1,41,4,108128.52,1,0,1,56784.11,0,1,0,0
590,585,1,54,8,87105.32,1,1,1,55346.14,0,1,0,0
591,551,0,36,5,0.0,1,1,0,183479.12,0,1,0,0
592,645,1,31,7,161171.7,2,1,0,12599.94,1,1,0,0
593,808,0,67,10,124577.15,1,0,1,169894.4,0,0,0,1
594,613,1,34,3,0.0,1,1,1,41724.72,0,0,0,1
595,793,1,32,2,0.0,2,1,0,193817.63,1,1,0,0
596,550,1,52,5,121016.23,1,1,1,41730.37,1,0,1,0
597,687,0,24,3,110495.27,1,1,0,158615.41,0,1,0,0
598,636,0,33,0,0.0,1,1,0,92277.47,1,0,0,1
599,610,1,34,0,103108.17,1,0,0,125646.82,0,1,0,0
600,558,1,45,4,0.0,1,1,0,131807.14,0,0,0,1
601,730,1,34,1,0.0,2,1,1,126592.01,0,1,0,0
602,835,0,56,2,0.0,2,1,1,39820.13,0,1,0,0
603,736,0,63,10,0.0,2,0,1,502.7,0,1,0,0
604,850,1,53,2,94078.97,2,1,0,36980.54,0,0,1,0
605,546,0,52,1,106074.89,1,1,1,23548.45,1,0,1,0
606,670,0,38,4,119624.54,2,1,1,110472.12,0,1,0,0
607,680,1,32,7,175454.0,1,0,1,77349.92,0,0,1,0
608,747,1,41,9,0.0,1,1,0,32430.94,1,0,0,1
609,646,1,30,7,0.0,2,1,0,153566.97,0,1,0,0
610,703,0,45,5,0.0,2,1,0,131906.44,0,1,0,0
611,790,1,24,7,107418.27,1,0,1,160450.21,0,0,1,0
612,434,1,55,6,0.0,1,0,1,73562.05,1,0,0,1
613,529,1,31,6,0.0,1,1,0,10625.91,0,0,0,1
614,411,1,29,0,59697.17,2,1,1,53483.21,0,1,0,0
615,796,1,44,8,165326.2,1,1,1,57205.55,0,1,0,0
616,691,0,34,7,0.0,2,0,1,161559.12,0,1,0,0
617,537,1,26,7,106397.75,1,0,0,103563.23,0,1,0,0
618,794,1,30,8,0.0,2,1,1,24113.91,0,1,0,0
619,550,1,47,2,0.0,2,1,1,97057.28,0,1,0,0
620,562,1,30,3,111099.79,2,0,0,140650.19,0,1,0,0
621,670,0,45,9,104930.38,1,1,0,155921.81,1,1,0,0
622,676,0,32,5,0.0,2,1,1,75465.41,0,1,0,0
623,748,1,33,1,142645.43,1,0,0,69132.66,0,1,0,0
624,737,1,38,6,146282.79,2,1,0,198516.2,0,0,0,1
625,661,1,51,6,146606.6,1,1,1,68021.9,0,1,0,0
626,720,0,43,6,137824.03,2,1,0,172557.77,0,1,0,0
627,701,1,39,2,0.0,2,1,1,82526.92,0,1,0,0
628,524,1,28,1,93577.3,1,1,1,51670.82,0,1,0,0
629,439,0,66,9,0.0,1,1,0,65535.56,0,1,0,0
630,726,0,34,0,185734.75,1,1,1,102036.82,0,1,0,0
631,491,1,70,6,148745.92,2,1,1,17818.33,0,0,1,0
632,684,1,35,3,99967.76,1,1,1,176882.08,0,0,1,0
633,733,1,64,3,0.0,2,1,1,75272.63,0,1,0,0
634,626,1,27,4,115084.53,2,0,1,26907.43,0,0,1,0
635,468,1,42,9,181627.14,2,1,0,172668.39,0,0,1,0
636,421,1,34,2,0.0,2,1,1,96615.23,0,1,0,0
637,658,1,31,5,100082.14,1,0,1,49809.88,0,1,0,0
638,694,1,40,9,0.0,2,1,0,40463.03,0,1,0,0
639,594,0,34,7,141525.55,1,0,0,9443.15,0,1,0,0
640,692,1,29,4,0.0,1,1,0,76755.99,1,1,0,0
641,575,1,28,7,0.0,1,1,1,10666.05,0,0,0,1
642,683,0,38,5,127616.56,1,1,0,123846.07,0,1,0,0
643,548,1,37,4,0.0,1,1,0,121763.68,0,0,0,1
644,449,0,33,8,0.0,2,0,0,156792.89,0,0,0,1
645,545,1,38,1,88293.13,2,1,1,24302.95,0,1,0,0
646,749,0,60,6,0.0,1,1,0,17978.68,1,1,0,0
647,749,0,33,10,76692.22,1,0,1,30396.43,0,0,1,0
648,612,0,31,8,117989.76,1,1,1,54129.86,0,1,0,0
649,850,1,42,6,84445.68,3,0,1,60021.34,1,0,1,0
650,489,0,51,3,0.0,2,0,1,174098.28,1,1,0,0
651,696,1,19,1,110928.51,1,1,1,2766.63,0,1,0,0
652,517,1,62,1,43772.66,3,1,0,187756.24,1,1,0,0
653,662,0,72,7,140301.72,1,0,1,179258.67,0,0,0,1
654,653,0,38,5,114268.22,2,1,1,89524.83,0,0,1,0
655,580,0,33,7,131647.01,2,0,0,79775.19,0,0,1,0
656,811,1,39,7,0.0,2,1,1,177519.39,0,0,0,1
657,714,1,29,6,92887.13,1,1,1,69578.49,0,0,1,0
658,850,1,30,9,121535.18,1,0,0,40313.47,0,1,0,0
659,571,0,31,3,0.0,2,1,1,194667.92,0,0,0,1
660,611,1,53,3,83568.26,1,0,0,1235.49,0,1,0,0
661,454,0,48,5,144837.79,1,1,1,93151.77,0,0,0,1
662,571,1,38,1,121405.04,1,1,1,154844.22,0,1,0,0
663,528,1,32,2,99092.45,1,0,1,111149.98,0,0,1,0
664,720,0,34,3,118307.57,2,1,1,136120.29,0,1,0,0
665,802,1,41,5,0.0,2,1,1,134626.3,0,0,0,1
666,638,0,55,2,155828.22,1,0,1,108987.25,1,0,0,1
667,577,0,35,10,0.0,2,1,1,25161.61,0,1,0,0
668,589,0,59,2,0.0,2,1,1,126160.24,1,1,0,0
669,617,1,42,0,70105.87,1,1,1,120830.73,0,0,0,1
670,554,0,35,6,117707.18,2,0,0,95277.15,1,1,0,0
671,466,0,30,3,0.0,1,1,0,193984.6,0,1,0,0
672,674,0,44,4,131593.85,1,0,1,171345.02,1,0,1,0
673,556,1,38,2,115463.16,1,1,0,150679.65,0,0,0,1
674,506,0,41,3,57745.76,1,1,0,4035.46,0,0,1,0
675,662,0,32,4,133950.37,1,1,1,48725.68,1,1,0,0
676,847,1,66,7,123760.68,1,0,1,53157.16,0,1,0,0
677,714,1,26,3,119545.48,2,1,0,65482.94,0,0,1,0
678,543,1,35,5,137482.19,1,0,0,62389.35,0,1,0,0
679,473,0,39,9,117103.26,2,1,1,85937.52,1,1,0,0
680,651,1,37,9,114453.58,1,0,1,175820.91,0,0,1,0
681,614,0,27,9,106414.57,2,0,0,77500.81,0,1,0,0
682,644,1,38,3,0.0,2,1,1,79928.41,0,1,0,0
683,667,0,48,2,0.0,2,1,1,148608.39,0,1,0,0
684,716,1,50,2,119655.77,1,1,1,12944.17,1,0,1,0
685,683,1,30,1,113257.2,1,1,1,65035.02,0,0,0,1
686,715,0,41,8,56214.85,2,0,0,92982.61,1,1,0,0
687,614,0,37,6,96340.81,2,1,1,139377.24,1,0,1,0
688,641,1,30,2,87505.47,2,0,1,7278.57,0,1,0,0
689,753,1,92,3,121513.31,1,0,1,195563.99,0,1,0,0
690,603,0,42,6,0.0,1,1,1,90437.87,0,0,0,1
691,611,0,28,3,96381.68,2,1,0,181419.29,0,0,0,1
692,657,1,40,7,99165.84,1,0,1,119333.95,1,0,1,0
693,845,1,33,8,164385.53,1,1,0,150664.97,0,1,0,0
694,837,1,31,9,104678.62,1,0,1,50972.6,0,0,0,1
695,531,1,31,3,96288.26,1,1,0,56794.73,0,1,0,0
696,653,1,31,9,143321.97,1,1,0,83679.46,0,0,1,0
697,809,1,33,9,0.0,1,1,1,124045.65,0,0,0,1
698,592,1,36,10,123187.51,1,0,1,146111.35,0,0,1,0
699,614,1,50,4,137104.47,1,1,0,127166.49,1,1,0,0
700,781,1,23,2,107433.48,1,1,0,173843.21,0,1,0,0
701,633,0,37,9,156091.97,1,1,0,72008.61,0,1,0,0
702,664,0,31,9,114519.57,2,0,1,79222.02,0,1,0,0
703,418,0,46,9,0.0,1,1,1,81014.5,1,1,0,0
704,796,1,41,8,107525.07,1,1,0,18510.41,0,0,0,1
705,601,0,42,9,133636.16,1,0,1,103315.74,0,0,1,0
706,728,0,32,9,127772.1,2,1,1,152643.48,0,0,1,0
707,713,1,40,3,114446.84,2,1,1,87308.18,0,0,1,0
708,608,0,41,1,83807.86,1,0,1,112542.58,0,0,0,1
709,525,0,47,6,118560.0,1,1,0,82522.61,1,0,0,1
710,693,1,37,1,0.0,2,1,1,82867.55,0,1,0,0
711,752,0,30,3,0.0,2,1,1,104991.28,0,1,0,0
712,660,0,23,6,166070.48,2,0,0,90494.72,0,0,1,0
713,566,1,36,1,142120.91,1,1,0,79616.37,0,1,0,0
714,679,0,35,8,119182.73,1,0,0,121210.09,0,0,0,1
715,634,1,27,3,107027.52,1,1,0,173425.68,0,0,1,0
716,805,1,39,2,0.0,1,0,0,166650.32,0,1,0,0
717,719,1,38,0,0.0,1,1,0,126876.47,0,0,0,1
718,571,0,35,8,0.0,2,0,0,84569.13,0,1,0,0
719,667,1,31,3,99513.91,1,1,1,189657.26,0,1,0,0
720,544,1,37,3,84496.71,1,0,0,79972.09,0,1,0,0
721,678,1,36,1,117864.85,2,1,0,27619.06,0,0,1,0
722,683,1,72,3,140997.26,1,0,1,52876.41,0,1,0,0
723,578,1,34,8,147487.23,2,1,0,66680.77,0,0,1,0
724,717,1,36,2,102989.83,2,0,1,49185.57,0,0,0,1
725,654,0,36,2,0.0,2,1,1,146652.11,0,0,0,1
726,670,0,29,9,0.0,2,1,0,27359.19,0,0,0,1
727,543,0,34,8,0.0,2,0,1,145601.8,0,1,0,0
728,803,1,43,3,0.0,1,1,0,72051.44,0,0,0,1
729,652,1,58,6,0.0,2,0,1,170025.43,0,0,0,1
730,768,1,29,2,95984.69,2,1,1,73686.75,0,1,0,0
731,611,1,52,7,0.0,1,0,1,73585.18,1,0,0,1
732,850,1,34,2,72079.71,1,1,1,115767.93,0,1,0,0
733,677,0,58,1,90022.85,1,0,1,2988.28,0,1,0,0
734,699,1,44,8,158697.61,1,1,0,107181.22,0,1,0,0
735,768,0,26,5,51116.26,1,1,1,70454.79,1,1,0,0
736,515,1,60,9,113715.36,1,1,0,18424.24,1,0,1,0
737,520,1,32,5,110029.77,1,1,0,56246.69,0,0,1,0
738,660,1,33,4,0.0,1,1,0,29664.45,0,0,0,1
739,515,1,48,5,129387.94,1,0,1,147955.91,1,1,0,0
740,850,1,40,4,166082.15,2,0,1,44406.17,0,0,1,0
741,610,1,37,0,0.0,1,1,0,114514.64,0,1,0,0
742,747,0,40,3,0.0,1,0,0,57817.84,1,1,0,0
743,548,1,39,7,131468.44,1,1,0,164975.82,0,0,0,1
744,679,1,38,7,110555.37,2,1,0,46522.68,0,0,1,0
745,618,0,40,8,0.0,2,1,0,80204.38,0,0,0,1
746,575,1,27,3,139301.68,1,1,0,99843.98,0,1,0,0
747,760,0,41,6,0.0,2,0,0,101491.23,0,0,0,1
748,631,0,37,2,121801.72,2,0,1,23146.62,0,0,1,0
749,755,0,45,7,135643.0,1,0,0,143619.52,1,0,1,0
750,790,0,47,10,148636.21,1,0,1,16119.96,1,1,0,0
751,647,0,33,4,0.0,1,1,0,152323.04,0,1,0,0
752,493,0,48,7,0.0,2,1,0,48545.1,0,0,0,1
753,754,0,32,7,0.0,2,1,0,89520.75,0,0,0,1
754,663,1,34,7,0.0,2,1,1,180427.24,0,1,0,0
755,686,0,41,4,129553.76,2,1,0,187599.8,0,1,0,0
756,530,1,23,1,137060.88,2,1,1,165227.23,0,0,1,0
757,445,1,45,10,0.0,2,0,1,90977.48,0,0,0,1
758,532,1,38,9,0.0,2,0,0,30583.95,0,1,0,0
759,597,0,46,4,0.0,2,1,0,58667.16,1,0,0,1
760,578,1,45,1,148600.91,1,1,0,143397.14,1,1,0,0
761,578,1,30,4,169462.09,1,1,0,112187.11,0,1,0,0
762,657,0,41,6,112119.48,1,1,0,17536.82,0,0,0,1
763,677,0,26,3,102395.79,1,1,0,119368.99,0,0,1,0
764,680,0,51,5,143139.87,1,0,0,47795.43,1,0,1,0
765,709,1,42,9,118546.71,1,0,1,77142.85,0,1,0,0
766,666,0,47,5,0.0,1,0,0,166650.9,1,0,0,1
767,623,0,39,1,160903.2,1,0,0,78774.36,0,1,0,0
768,619,0,33,3,100488.92,2,0,1,36446.74,0,0,1,0
769,579,0,39,3,166501.17,2,1,0,93835.64,0,1,0,0
770,520,0,29,8,95947.76,1,1,0,4696.44,0,1,0,0
771,443,1,50,3,117206.3,1,1,0,42840.18,1,0,1,0
772,660,0,35,6,100768.77,1,1,0,19199.61,0,1,0,0
773,648,0,19,1,0.0,2,0,1,22101.86,0,1,0,0
774,702,1,37,10,150525.8,1,1,1,94728.49,0,1,0,0
775,643,1,35,2,0.0,2,0,0,67979.35,0,0,0,1
776,508,1,35,1,86893.28,1,0,0,59374.82,0,1,0,0
777,520,1,58,3,0.0,2,0,1,32790.02,0,1,0,0
778,484,0,35,7,133868.21,1,1,1,27286.1,0,0,0,1
779,749,1,42,9,222267.63,1,0,0,101108.85,1,0,0,1
780,563,0,46,8,106171.68,1,1,0,163145.5,1,0,0,1
781,737,1,45,10,0.0,2,1,0,1364.54,0,1,0,0
782,498,1,34,5,0.0,2,1,1,91711.66,0,1,0,0
783,640,0,43,9,94752.49,1,1,0,184006.36,1,0,1,0
784,656,1,33,4,0.0,2,1,0,116706.0,0,0,0,1
785,791,0,33,10,130229.71,2,0,0,54019.93,1,0,1,0
786,821,0,28,8,0.0,1,1,1,36754.13,0,1,0,0
787,605,0,48,6,0.0,2,1,1,40062.99,0,0,0,1
788,691,1,38,1,0.0,2,0,0,44653.5,0,1,0,0
789,586,0,28,5,0.0,3,1,0,170487.4,1,1,0,0
790,741,0,37,8,170840.08,2,0,0,109843.16,0,0,1,0
791,631,0,34,6,125227.82,2,0,1,128247.03,0,0,1,0
792,510,0,45,10,103821.47,2,0,1,77878.62,0,1,0,0
793,632,0,49,5,167962.7,1,0,0,140201.21,0,1,0,0
794,684,1,39,4,207034.96,2,0,0,157694.76,1,0,0,1
795,677,0,39,0,111213.64,2,1,1,147578.26,0,0,1,0
796,775,1,25,10,60205.2,2,1,0,14073.11,0,0,1,0
797,738,1,62,10,83008.31,1,1,1,42766.03,0,0,1,0
798,555,0,27,8,102000.17,1,1,1,116757.0,0,1,0,0
799,556,0,40,9,129860.37,1,0,0,17992.94,0,1,0,0
800,587,0,45,8,134980.74,1,1,1,123309.57,1,0,1,0
801,735,1,49,5,121973.28,1,1,0,148804.36,0,1,0,0
802,615,1,59,8,0.0,2,1,1,165576.55,0,1,0,0
803,778,0,45,1,162150.42,2,1,0,174531.27,0,0,1,0
804,718,0,41,1,0.0,2,0,1,27509.52,1,1,0,0
805,613,1,47,6,146034.74,1,1,1,77146.14,0,1,0,0
806,760,1,43,8,121911.59,1,1,0,193312.33,0,1,0,0
807,669,1,47,0,63723.78,2,1,1,181928.25,0,0,1,0
808,660,1,46,5,109019.65,2,1,1,33680.56,0,0,1,0
809,602,1,59,7,0.0,2,1,1,162347.05,0,1,0,0
810,636,1,30,8,141787.31,2,1,1,109685.61,0,0,1,0
811,630,1,50,8,0.0,2,0,1,79377.45,0,1,0,0
812,674,1,18,7,0.0,2,1,1,55753.12,1,1,0,0
813,656,0,46,7,141535.52,1,1,0,50595.15,1,0,1,0
814,632,1,30,1,58668.02,1,1,1,78670.52,0,0,1,0
815,569,1,34,0,151839.26,1,1,0,102299.81,1,0,0,1
816,507,0,35,2,0.0,2,1,0,97633.93,0,1,0,0
817,708,1,37,8,153366.13,1,1,1,26912.34,0,0,1,0
818,570,1,23,2,0.0,1,0,0,198830.98,0,1,0,0
819,707,1,58,6,89685.92,1,0,1,126471.13,0,1,0,0
820,651,0,39,8,0.0,1,1,0,137452.57,0,1,0,0
821,690,1,26,8,116318.23,1,1,1,83253.05,0,0,0,1
822,542,1,33,8,142871.27,2,0,0,77737.86,0,0,1,0
823,571,0,22,3,108117.1,1,0,1,53328.7,0,0,0,1
